position	var_name	gene_symbol	marker_name	ensembl_gene_id	highly_variable
9594	irf4b	irf4b	irf4b	ENSDARG00000055374	0
9595	gnb5b	gnb5b	gnb5b	ENSDARG00000055377	0
9596	bambia	bambia	bambia	ENSDARG00000055381	0
9597	C3H16orf72	hapstr1a	hapstr1a	ENSDARG00000055383	0
9598	vtna	vtna	vtna	ENSDARG00000055388	0
9599	si:dkey-67c22.2	sona	sona	ENSDARG00000055389	0
9600	foxq1b	foxq1b	foxq1b	ENSDARG00000055395	0
9601	foxc1b	foxc1b	foxc1b	ENSDARG00000055398	0
9602	si:dkey-56f14.7	si:dkey-56f14.7	si:dkey-56f14.7	ENSDARG00000055400	0
9603	mylk4b	mylk4b	mylk4b	ENSDARG00000055412	0
9604	zp2l1	zp2l1	zp2l1	ENSDARG00000055415	0
9605	serpinb1	serpinb1	serpinb1	ENSDARG00000055416	0
9606	rwdd2b	rwdd2b	rwdd2b	ENSDARG00000055426	0
9607	kat6b	kat6b	kat6b	ENSDARG00000055429	0
9608	vps26bl	vps26bl	vps26bl	ENSDARG00000055433	0
9609	ftr97	ftr78	ftr78	ENSDARG00000055436	0
9610	METTL21C	mettl21cb	mettl21cb	ENSDARG00000055437	0
9611	adamtsl7	adamtsl7	adamtsl7	ENSDARG00000055439	0
9612	zcchc7	zcchc7	zcchc7	ENSDARG00000055443	0
9613	slc22a15	slc22a15	slc22a15	ENSDARG00000055445	0
9614	gpm6aa	gpm6aa	gpm6aa	ENSDARG00000055455	1
9615	dlgap3	dlgap3	dlgap3	ENSDARG00000055459	0
9616	lrit3a	lrit3a	lrit3a	ENSDARG00000055463	0
9617	si:dkeyp-3f10.14	or90d1	or90d1	ENSDARG00000055467	0
9618	cdc16	cdc16	cdc16	ENSDARG00000055470	0
9619	nubp1	nubp1	nubp1	ENSDARG00000055472	0
9620	dexi	dexi	dexi	ENSDARG00000055474	0
9621	rps27.2	rps27.2	rps27.2	ENSDARG00000055475	0
9622	CR352329.1	CR352329.1	cr352329.1	ENSDARG00000055476	0
9623	pelo	pelo	pelo	ENSDARG00000055477	0
9624	mmp20b	mmp20b	mmp20b	ENSDARG00000055479	0
9625	atf7b	atf7b	atf7b	ENSDARG00000055481	0
9626	galnt12	galnt12	galnt12	ENSDARG00000055490	0
9627	hic1	hic1	hic1	ENSDARG00000055493	0
9628	si:ch1073-184j22.1	si:ch1073-184j22.1	si:ch1073-184j22.1	ENSDARG00000055498	0
9629	cicb	cicb	cicb	ENSDARG00000055502	0
9630	si:ch211-212k18.7	cd68	cd68	ENSDARG00000055504	0
9631	si:ch211-37e10.1	si:ch211-37e10.1	si:ch211-37e10.1	ENSDARG00000055506	0
9632	ypel3	ypel3	ypel3	ENSDARG00000055510	0
9633	icn2	icn2	icn2	ENSDARG00000055514	0
9634	pygma	pygma	pygma	ENSDARG00000055518	0
9635	ftr61	ftr61	ftr61	ENSDARG00000055520	0
9636	slc22a6l	slc22a6l	slc22a6l	ENSDARG00000055523	0
9637	rnf7	rnf7	rnf7	ENSDARG00000055524	0
9638	lgalslb	lgalslb	lgalslb	ENSDARG00000055525	0
9639	cmn	cmn	cmn	ENSDARG00000055527	1
9640	sertad2b	sertad2b	sertad2b	ENSDARG00000055530	0
9641	grk7b	grk7b	grk7b	ENSDARG00000055534	0
9642	otub1a	otub1a	otub1a	ENSDARG00000055536	0
9643	avl9	avl9	avl9	ENSDARG00000055538	0
9644	epdl2	epdl2	epdl2	ENSDARG00000055539	0
9645	pfkfb4a	pfkfb4a	pfkfb4a	ENSDARG00000055540	0
9646	appb	appb	appb	ENSDARG00000055543	0
9647	npat	npat	npat	ENSDARG00000055548	0
9648	casp21	casp21	casp21	ENSDARG00000055550	0
9649	dvl1b	dvl1b	dvl1b	ENSDARG00000055552	1
9650	wnt1	wnt1	wnt1	ENSDARG00000055554	0
9651	chrna6	chrna6	chrna6	ENSDARG00000055559	0
9652	p2ry8	p2ry8	p2ry8	ENSDARG00000055560	0
9653	c1galt1b	c1galt1lb	c1galt1lb	ENSDARG00000055561	0
9654	drosha	drosha	drosha	ENSDARG00000055563	0
9655	cacnb2b	cacnb2b	cacnb2b	ENSDARG00000055565	0
9656	mastl	mastl	mastl	ENSDARG00000055566	0
9657	ghdc	ghdc	ghdc	ENSDARG00000055569	0
9658	gpr61	gpr61	gpr61	ENSDARG00000055570	0
9659	FOXN2	FOXN2	foxn2	ENSDARG00000055574	0
9660	pcolce2b	pcolce2b	pcolce2b	ENSDARG00000055575	0
9661	c1galt1a	c1galt1la	c1galt1la	ENSDARG00000055585	0
9662	stat5b	stat5b	stat5b	ENSDARG00000055588	0
9663	s100t	s100t	s100t	ENSDARG00000055589	0
9664	pipox	pipox	pipox	ENSDARG00000055591	0
9665	capn2b	capn2b	capn2b	ENSDARG00000055592	0
9666	clul1-1	clul1	clul1	ENSDARG00000055595	0
9667	cgna	cgna	cgna	ENSDARG00000055607	0
9668	exoc2	exoc2	exoc2	ENSDARG00000055610	0
9669	zgc:123238	ltap1	ltap1	ENSDARG00000055613	0
9670	acta1b	acta1b	acta1b	ENSDARG00000055618	1
9671	acad9	acad9	acad9	ENSDARG00000055620	0
9672	zgc:153345	zgc:153345	zgc:153345	ENSDARG00000055622	0
9673	dipk2ab	dipk2ab	dipk2ab	ENSDARG00000055629	0
9674	foxh1	foxh1	foxh1	ENSDARG00000055630	0
9675	smtnl	smtnl2	smtnl2	ENSDARG00000055632	1
9676	crk	crk	crk	ENSDARG00000055635	0
9677	ankrd33aa	ankrd33aa	ankrd33aa	ENSDARG00000055638	0
9678	ruvbl2	ruvbl2	ruvbl2	ENSDARG00000055639	0
9679	si:ch211-217a12.1	si:ch211-217a12.1	si:ch211-217a12.1	ENSDARG00000055642	0
9680	prss60.2	prss60.2	prss60.2	ENSDARG00000055644	0
9681	ftr82	ftr82	ftr82	ENSDARG00000055647	0
9682	cpda	cpda	cpda	ENSDARG00000055648	0
9683	aclyb	aclyb	aclyb	ENSDARG00000055652	0
9684	nubp2	nubp2	nubp2	ENSDARG00000055653	0
9685	birc5b	birc5b	birc5b	ENSDARG00000055655	0
9686	pdzd3b	nherf4b	nherf4b	ENSDARG00000055656	0
9687	gpr161	gpr161b	gpr161b	ENSDARG00000055659	0
9688	map3k10	map3k10	map3k10	ENSDARG00000055672	1
9689	armt1	dcph1	dcph1	ENSDARG00000055676	0
9690	akap12b	akap12b	akap12b	ENSDARG00000055678	1
9691	mto1	mto1	mto1	ENSDARG00000055679	0
9692	pimr191	pimr191	pimr191	ENSDARG00000055683	0
9693	CU655961.1	CU655961.1	cu655961.1	ENSDARG00000055690	0
9694	pcnx2	pcnx2	pcnx2	ENSDARG00000055698	0
9695	f5	f5	f5	ENSDARG00000055705	0
9696	timm8b	timm8b	timm8b	ENSDARG00000055708	0
9697	sdhda	sdhda	sdhda	ENSDARG00000055712	0
9698	fmnl1a	fmnl1a	fmnl1a	ENSDARG00000055713	0
9699	capn8	capn8	capn8	ENSDARG00000055715	1
9700	ino80c	ino80c	ino80c	ENSDARG00000055719	0
9701	bco2a	bco2a	bco2a	ENSDARG00000055722	0
9702	hsp70l	hsp70l	hsp70l	ENSDARG00000055723	0
9703	trim35-29	trim35-29	trim35-29	ENSDARG00000055730	0
9704	si:dkeyp-69e1.8	si:dkeyp-69e1.8	si:dkeyp-69e1.8	ENSDARG00000055731	0
9705	ube3a	ube3a	ube3a	ENSDARG00000055737	0
9706	ribc1	ribc1	ribc1	ENSDARG00000055739	0
9707	march9	marchf9	marchf9	ENSDARG00000055740	0
9708	ankrd54	ankrd54	ankrd54	ENSDARG00000055743	0
9709	si:ch211-238g23.1	si:ch211-238g23.1	si:ch211-238g23.1	ENSDARG00000055746	0
9710	foxp3a	foxp3a	foxp3a	ENSDARG00000055750	0
9711	fosb	fosb	fosb	ENSDARG00000055751	0
9712	npas4a	npas4a	npas4a	ENSDARG00000055752	0
9713	suv39h1b	suv39h1b	suv39h1b	ENSDARG00000055753	0
9714	smc1a	smc1a	smc1a	ENSDARG00000055754	0
9715	tmem9	tmem9	tmem9	ENSDARG00000055757	0
9716	efhd2	efhd2	efhd2	ENSDARG00000055759	0
9717	srm	srm	srm	ENSDARG00000055760	0
9718	tmem115	tmem115	tmem115	ENSDARG00000055763	0
9719	dffa	dffa	dffa	ENSDARG00000055770	0
9720	ptger3	ptger3	ptger3	ENSDARG00000055781	0
9721	ptpn3	ptpn3	ptpn3	ENSDARG00000055784	0
9722	prss23	prss23	prss23	ENSDARG00000055786	0
9723	dzank1	dzank1	dzank1	ENSDARG00000055787	0
9724	zgc:158423	zgc:158423	zgc:158423	ENSDARG00000055791	0
9725	foxo4	foxo4	foxo4	ENSDARG00000055792	0
9726	cnpy4	cnpy4	cnpy4	ENSDARG00000055797	0
9727	heyl	heyl	heyl	ENSDARG00000055798	0
9728	vtg2	vtg2	vtg2	ENSDARG00000055809	0
9729	si:dkey-225f5.5	mhc1lca	mhc1lca	ENSDARG00000055813	0
9730	celsr3	celsr3	celsr3	ENSDARG00000055825	1
9731	si:dkey-182g1.6	si:dkey-182g1.6	si:dkey-182g1.6	ENSDARG00000055831	0
9732	lectin	lectin	lectin	ENSDARG00000055833	0
9733	slc26a6	slc26a6.2	slc26a6.2	ENSDARG00000055835	0
9734	arhgef1b	arhgef1	arhgef1	ENSDARG00000055837	0
9735	mettl16	mettl16	mettl16	ENSDARG00000055838	0
9736	march4l	marchf4a	marchf4a	ENSDARG00000055839	0
9737	CABZ01046427.1	CABZ01046427.1	cabz01046427.1	ENSDARG00000055841	0
9738	cdh10a	cdh10a	cdh10a	ENSDARG00000055843	1
9739	mtnr1ab	mtnr1ab	mtnr1ab	ENSDARG00000055852	0
9740	nr4a3	nr4a3	nr4a3	ENSDARG00000055854	0
9741	kcnc3a	kcnc3a	kcnc3a	ENSDARG00000055855	1
9742	tor1l1	tor1l1	tor1l1	ENSDARG00000055856	0
9743	dop1b	dop1b	dop1b	ENSDARG00000055857	0
9744	rsl1d1	rsl1d1	rsl1d1	ENSDARG00000055868	0
9745	cpe	cpe	cpe	ENSDARG00000055874	1
9746	pag1	pag1	pag1	ENSDARG00000055875	1
9747	msmo1	msmo1	msmo1	ENSDARG00000055876	0
9748	dmc1	dmc1	dmc1	ENSDARG00000055883	0
9749	tex10	tex10	tex10	ENSDARG00000055885	0
9750	zgc:153215	rbm12ba	rbm12ba	ENSDARG00000055889	0
9751	nmnat1-rbp7a	nmnat1-rbp7a	nmnat1-rbp7a	ENSDARG00000055893	0
9752	zgc:154093	zgc:154093	zgc:154093	ENSDARG00000055897	0
9753	lzic	lzic	lzic	ENSDARG00000055899	0
9754	zswim5	zswim5	zswim5	ENSDARG00000055900	0
9755	steap4	steap4	steap4	ENSDARG00000055901	0
9756	luc7l	luc7l	luc7l	ENSDARG00000055903	0
9757	nipa2	nipa2	nipa2	ENSDARG00000055912	0
9758	nipa1	nipa1	nipa1	ENSDARG00000055917	0
9759	olfcq18	olfcq18	olfcq18	ENSDARG00000055920	0
9760	foxi3a	foxi3a	foxi3a	ENSDARG00000055926	0
9761	zc3h7bb	zc3h7bb	zc3h7bb	ENSDARG00000055930	0
9762	si:ch1073-416j23.1	si:ch1073-416j23.1	si:ch1073-416j23.1	ENSDARG00000055934	0
9763	tspan14	tspan14	tspan14	ENSDARG00000055938	0
9764	asph	asph	asph	ENSDARG00000055945	0
9765	olfcx2	olfcx2	olfcx2	ENSDARG00000055952	0
9766	lcp2a	lcp2a	lcp2a	ENSDARG00000055955	0
9767	klc3	klc3	klc3	ENSDARG00000055965	0
9768	cflara	cflara	cflara	ENSDARG00000055966	0
9769	rfc3	rfc3	rfc3	ENSDARG00000055969	0
9770	zgc:136971	apeh2	apeh2	ENSDARG00000055970	0
9771	zar1l	zar1l	zar1l	ENSDARG00000055973	0
9772	tpmt.1	tpmt.1	tpmt.1	ENSDARG00000055974	0
9773	pecr	pecr	pecr	ENSDARG00000055976	0
9774	gzm3.2	gzm3.2	gzm3.2	ENSDARG00000055986	0
9775	tmem161b	tmem161b	tmem161b	ENSDARG00000055989	0
9776	hmbsb	hmbsb	hmbsb	ENSDARG00000055991	0
9777	olfcq9	olfcq9	olfcq9	ENSDARG00000055994	0
9778	rps8a	rps8a	rps8a	ENSDARG00000055996	0
9779	si:ch211-59d17.3	brd8a	brd8a	ENSDARG00000055999	0
9780	olfcq10	olfcq10	olfcq10	ENSDARG00000056000	0
9781	fryb	fryb	fryb	ENSDARG00000056001	0
9782	sprn	sprn	sprn	ENSDARG00000056004	0
9783	dnajc18	dnajc18	dnajc18	ENSDARG00000056005	0
9784	olfcq12	olfcq12	olfcq12	ENSDARG00000056006	0
9785	cyb5d1	cyb5d1	cyb5d1	ENSDARG00000056007	0
9786	atp5mc1	atp5mc1	atp5mc1	ENSDARG00000056008	0
9787	olfcq8	olfcq8	olfcq8	ENSDARG00000056009	0
9788	eve1	eve1	eve1	ENSDARG00000056012	0
9789	olfcq16	olfcq16	olfcq16	ENSDARG00000056014	0
9790	hoxb13a	hoxb13a	hoxb13a	ENSDARG00000056015	0
9791	itga6l	itga6l	itga6l	ENSDARG00000056018	0
9792	ttbk1a	ttbk1a	ttbk1a	ENSDARG00000056019	1
9793	sostdc1b	sostdc1b	sostdc1b	ENSDARG00000056021	0
9794	hoxb9a	hoxb9a	hoxb9a	ENSDARG00000056023	0
9795	eva1c	eva1c	eva1c	ENSDARG00000056024	0
9796	tprg1	tprg1	tprg1	ENSDARG00000056026	0
9797	hoxb8a	hoxb8a	hoxb8a	ENSDARG00000056027	0
9798	slc22a7a	slc22a7a	slc22a7a	ENSDARG00000056028	0
9799	cyp26c1	cyp26c1	cyp26c1	ENSDARG00000056029	1
9800	hoxb7a	hoxb7a	hoxb7a	ENSDARG00000056030	0
9801	pip4p2	pip4p2	pip4p2	ENSDARG00000056034	0
9802	stxbp1b	stxbp1b	stxbp1b	ENSDARG00000056036	0
9803	itih6	itih6	itih6	ENSDARG00000056037	0
9804	si:ch73-139e5.4	gucy2cb	gucy2cb	ENSDARG00000056045	0
9805	noxa1	noxa1	noxa1	ENSDARG00000056047	0
9806	kctd17	kctd17	kctd17	ENSDARG00000056050	0
9807	grem2a	grem2a	grem2a	ENSDARG00000056057	0
9808	rangap1b	rangap1b	rangap1b	ENSDARG00000056059	0
9809	adgre14	adgre14	adgre14	ENSDARG00000056062	0
9810	mov10b.2	mov10b.2	mov10b.2	ENSDARG00000056065	0
9811	rca2.1	rca2.1	rca2.1	ENSDARG00000056075	0
9812	dcst1	dcst1	dcst1	ENSDARG00000056077	0
9813	rftn2	rftn2	rftn2	ENSDARG00000056078	0
9814	l3mbtl2	l3mbtl2	l3mbtl2	ENSDARG00000056079	0
9815	si:dkey-191g9.5	si:dkey-191g9.5	si:dkey-191g9.5	ENSDARG00000056080	0
9816	igsf21b	igsf21b	igsf21b	ENSDARG00000056084	0
9817	mob4	mob4	mob4	ENSDARG00000056085	0
9818	ecrg4a	ecrg4a	ecrg4a	ENSDARG00000056087	0
9819	nrbp1	nrbp1	nrbp1	ENSDARG00000056089	0
9820	capza1b	capza1b	capza1b	ENSDARG00000056090	0
9821	cttnbp2nlb	cttnbp2nlb	cttnbp2nlb	ENSDARG00000056091	0
9822	si:dkey-12h9.6	si:dkey-12h9.6	si:dkey-12h9.6	ENSDARG00000056092	1
9823	gtf2h5	gtf2h5	gtf2h5	ENSDARG00000056099	0
9824	kcnd3	kcnd3	kcnd3	ENSDARG00000056101	1
9825	uxs1	uxs1	uxs1	ENSDARG00000056102	0
9826	syt11b	syt11b	syt11b	ENSDARG00000056105	0
9827	ndufa4	coxfa4b	coxfa4b	ENSDARG00000056108	0
9828	lmod1a	lmod1a	lmod1a	ENSDARG00000056111	0
9829	pikfyve	pikfyve	pikfyve	ENSDARG00000056112	0
9830	eef1g	eef1g	eef1g	ENSDARG00000056119	0
9831	serac1	serac1	serac1	ENSDARG00000056121	0
9832	gdi1	gdi1	gdi1	ENSDARG00000056122	0
9833	myct1a	myct1a	myct1a	ENSDARG00000056125	0
9834	polr2gl	polr2g	polr2g	ENSDARG00000056127	0
9835	fastkd1	fastkd1	fastkd1	ENSDARG00000056128	0
9836	neurog1	neurog1	neurog1	ENSDARG00000056130	0
9837	kitb	kitb	kitb	ENSDARG00000056133	0
9838	c1qtnf5	c1qtnf5	c1qtnf5	ENSDARG00000056134	0
9839	sf3b1	sf3b1	sf3b1	ENSDARG00000056138	0
9840	coq10b	coq10b	coq10b	ENSDARG00000056141	0
9841	zgc:123244	tmem150b	tmem150b	ENSDARG00000056144	0
9842	si:dkey-159a18.1	si:dkey-159a18.1	si:dkey-159a18.1	ENSDARG00000056145	0
9843	rbms2b	rbms2b	rbms2b	ENSDARG00000056150	0
9844	tyrp1b	tyrp1b	tyrp1b	ENSDARG00000056151	1
9845	fam3c	fam3c	fam3c	ENSDARG00000056152	0
9846	olfcx3	olfcx3	olfcx3	ENSDARG00000056154	0
9847	npdc1b	npdc1b	npdc1b	ENSDARG00000056156	0
9848	hspd1	hspd1	hspd1	ENSDARG00000056160	0
9849	nr2c2ap	nr2c2ap	nr2c2ap	ENSDARG00000056162	0
9850	slc25a51a	slc25a51a	slc25a51a	ENSDARG00000056163	0
9851	si:ch211-215a10.4	si:ch211-215a10.4	si:ch211-215a10.4	ENSDARG00000056165	0
9852	jac2	jac2	jac2	ENSDARG00000056166	0
9853	hspe1	hspe1	hspe1	ENSDARG00000056167	0
9854	scrt2	scrt2	scrt2	ENSDARG00000056175	1
9855	dpt	dpt	dpt	ENSDARG00000056178	0
9856	olfck1	olfck1	olfck1	ENSDARG00000056180	0
9857	ncam1a	ncam1a	ncam1a	ENSDARG00000056181	1
9858	dvl2	dvl2	dvl2	ENSDARG00000056184	0
9859	eif5a2	eif5a2	eif5a2	ENSDARG00000056186	0
9860	si:ch211-168k14.2	si:ch211-168k14.2	si:ch211-168k14.2	ENSDARG00000056191	0
9861	nme7	nme7	nme7	ENSDARG00000056193	0
9862	slc2a2	slc2a2	slc2a2	ENSDARG00000056196	0
9863	abcb9	abcb9	abcb9	ENSDARG00000056200	0
9864	si:ch211-201h21.5	si:ch211-201h21.5	si:ch211-201h21.5	ENSDARG00000056203	0
9865	zgc:113436	zgc:113436	zgc:113436	ENSDARG00000056204	0
9866	camk2g2	camk2g2	camk2g2	ENSDARG00000056206	0
9867	myoz1a	myoz1a	myoz1a	ENSDARG00000056209	0
9868	hspa1b	hspa1b	hspa1b	ENSDARG00000056210	0
9869	ogfod2	ogfod2	ogfod2	ENSDARG00000056211	0
9870	si:ch73-130a3.4	si:ch73-130a3.4	si:ch73-130a3.4	ENSDARG00000056213	0
9871	gnrh3	gnrh3	gnrh3	ENSDARG00000056214	0
9872	tnika	tnika	tnika	ENSDARG00000056218	0
9873	creb3l3a	creb3l3a	creb3l3a	ENSDARG00000056226	0
9874	pld1a	pld1a	pld1a	ENSDARG00000056228	0
9875	ghsra	ghsra	ghsra	ENSDARG00000056230	0
9876	zgc:110591	tmem179ba	tmem179ba	ENSDARG00000056233	0
9877	smndc1	smndc1	smndc1	ENSDARG00000056235	0
9878	tmem45b	tmem45b	tmem45b	ENSDARG00000056239	0
9879	zgc:171740	zgc:171740	zgc:171740	ENSDARG00000056244	0
9880	zgc:162952	zgc:162952	zgc:162952	ENSDARG00000056245	0
9881	bricd5	bricd5	bricd5	ENSDARG00000056247	0
9882	si:dkey-183i3.5	si:dkey-183i3.5	si:dkey-183i3.5	ENSDARG00000056248	1
9883	add3b	add3b	add3b	ENSDARG00000056250	0
9884	sort1b	sort1b	sort1b	ENSDARG00000056252	0
9885	cdc27	cdc27	cdc27	ENSDARG00000056258	0
9886	tmem131	tmem131	tmem131	ENSDARG00000056259	0
9887	slc35g2a	slc35g2a	slc35g2a	ENSDARG00000056262	0
9888	dixdc1b	dixdc1b	dixdc1b	ENSDARG00000056267	0
9889	atxn7l2b	atxn7l2b	atxn7l2b	ENSDARG00000056268	0
9890	atpaf2	atpaf2	atpaf2	ENSDARG00000056270	0
9891	or132-5	or92a7	or92a7	ENSDARG00000056277	0
9892	ccdc157	ccdc157	ccdc157	ENSDARG00000056279	0
9893	cyb561a3a	cyb561a3a	cyb561a3a	ENSDARG00000056281	0
9894	drd7	drd7	drd7	ENSDARG00000056284	0
9895	vsx1	vsx1	vsx1	ENSDARG00000056292	0
9896	si:ch211-183d21.3	sbk1	sbk1	ENSDARG00000056294	0
9897	znf706	znf706	znf706	ENSDARG00000056307	0
9898	a2ml	a2m2e	a2m2e	ENSDARG00000056314	0
9899	kansl2	kansl2	kansl2	ENSDARG00000056318	0
9900	ldb3a	ldb3a	ldb3a	ENSDARG00000056322	0
9901	zgc:123295	zgc:123295	zgc:123295	ENSDARG00000056324	0
9902	rhot2	rhot2	rhot2	ENSDARG00000056328	0
9903	mhc2dbb	mhc2dbb	mhc2dbb	ENSDARG00000056330	0
9904	ahcyl1	ahcyl1	ahcyl1	ENSDARG00000056331	0
9905	mlh3	mlh3	mlh3	ENSDARG00000056334	0
9906	szrd1	szrd1	szrd1	ENSDARG00000056338	0
9907	stk31	stk31	stk31	ENSDARG00000056339	0
9908	acap1	acap1	acap1	ENSDARG00000056346	0
9909	rab3aa	rab3aa	rab3aa	ENSDARG00000056347	0
9910	mpv17l2	mpv17l2	mpv17l2	ENSDARG00000056367	0
9911	ufsp2	ufsp2	ufsp2	ENSDARG00000056369	0
9912	noxo1b	noxo1b	noxo1b	ENSDARG00000056374	0
9913	ankrd37	ankrd37	ankrd37	ENSDARG00000056376	0
9914	ifi30	ifi30a	ifi30a	ENSDARG00000056378	0
9915	si:ch73-86n18.1	cldc1	cldc1	ENSDARG00000056379	0
9916	cfap97	cfap97	cfap97	ENSDARG00000056381	0
9917	TMC1	tmc1	tmc1	ENSDARG00000056386	0
9918	rnf17	rnf17	rnf17	ENSDARG00000056387	0
9919	TOM1L2	TOM1L2	tom1l2	ENSDARG00000056394	0
9920	onecut3a	onecut3a	onecut3a	ENSDARG00000056395	0
9921	dusp22a	dusp22a	dusp22a	ENSDARG00000056396	0
9922	helt	helt	helt	ENSDARG00000056400	0
9923	irf8	irf8	irf8	ENSDARG00000056407	0
9924	fdx1	fdx1	fdx1	ENSDARG00000056410	0
9925	usp1	usp1	usp1	ENSDARG00000056414	0
9926	auts2a	auts2a	auts2a	ENSDARG00000056427	0
9927	her9	hes4	hes4	ENSDARG00000056438	0
9928	march4	marchf4b	marchf4b	ENSDARG00000056439	0
9929	zgc:152753	zgc:152753	zgc:152753	ENSDARG00000056443	0
9930	MANEAL	maneal	maneal	ENSDARG00000056450	0
9931	afap1l1b	afap1l1b	afap1l1b	ENSDARG00000056453	1
9932	lhfpl5b	lhfpl5b	lhfpl5b	ENSDARG00000056458	0
9933	crp2	crp2	crp2	ENSDARG00000056462	0
9934	fitm1l	fitm1l	fitm1l	ENSDARG00000056464	0
9935	tmub2	tmub2	tmub2	ENSDARG00000056467	0
9936	asb16	asb16	asb16	ENSDARG00000056468	0
9937	chaf1b	chaf1b	chaf1b	ENSDARG00000056473	0
9938	trnau1apb	trnau1apb	trnau1apb	ENSDARG00000056475	0
9939	ccdc125	ccdc125	ccdc125	ENSDARG00000056477	0
9940	si:ch211-168b3.1	acap2a	acap2a	ENSDARG00000056478	1
9941	rab1bb	rab1bb	rab1bb	ENSDARG00000056479	0
9942	cpvl	cpvl	cpvl	ENSDARG00000056480	0
9943	vat1	vat1	vat1	ENSDARG00000056481	0
9944	ssbp4	ssbp4	ssbp4	ENSDARG00000056483	0
9945	zgc:110158	zgc:110158	zgc:110158	ENSDARG00000056490	0
9946	ikzf5	ikzf5	ikzf5	ENSDARG00000056491	0
9947	crp2-1	crp5	crp5	ENSDARG00000056498	0
9948	ca6	ca6	ca6	ENSDARG00000056499	1
9949	si:ch211-208g24.8	ifi44e	ifi44e	ENSDARG00000056501	0
9950	si:ch73-334d15.4	si:ch73-334d15.4	si:ch73-334d15.4	ENSDARG00000056502	0
9951	frg1	frg1	frg1	ENSDARG00000056504	0
9952	si:ch73-113g13.2	si:ch73-113g13.2	si:ch73-113g13.2	ENSDARG00000056506	0
9953	pdik1l	pdik1l	pdik1l	ENSDARG00000056509	0
9954	gstk1	gstk1	gstk1	ENSDARG00000056510	0
9955	arr3a	arr3a	arr3a	ENSDARG00000056511	0
9956	spsb1	spsb1	spsb1	ENSDARG00000056515	0
9957	thoc3	thoc3	thoc3	ENSDARG00000056517	0
9958	si:dkey-280e21.3	shtn3	shtn3	ENSDARG00000056519	0
9959	bcar1	bcar1	bcar1	ENSDARG00000056525	0
9960	cpamd8	cpamd8	cpamd8	ENSDARG00000056530	1
9961	nutf2	nutf2	nutf2	ENSDARG00000056531	0
9962	serinc2	serinc2	serinc2	ENSDARG00000056532	0
9963	pla2g4f.1	pla2g4f.1	pla2g4f.1	ENSDARG00000056535	0
9964	nr0b1	nr0b1	nr0b1	ENSDARG00000056541	0
9965	vps26a	vps26a	vps26a	ENSDARG00000056549	0
9966	tango2	tango2	tango2	ENSDARG00000056550	0
9967	slc22a13a	slc22a13a	slc22a13a	ENSDARG00000056551	0
9968	rap1gap	rap1gapa	rap1gapa	ENSDARG00000056554	0
9969	copb1	copb1	copb1	ENSDARG00000056557	0
9970	ccz1	ccz1	ccz1	ENSDARG00000056559	0
9971	asb11	asb11	asb11	ENSDARG00000056561	0
9972	necab1	necab1	necab1	ENSDARG00000056566	0
9973	nrsn1l	nrsn1l	nrsn1l	ENSDARG00000056572	0
9974	arf2b-1	map3k14b	map3k14b	ENSDARG00000056582	0
9975	ndufs6	ndufs6	ndufs6	ENSDARG00000056583	0
9976	cyp2r1	cyp2r1	cyp2r1	ENSDARG00000056587	0
9977	calca	calca	calca	ENSDARG00000056590	0
9978	gucy1b2	gucy1b2	gucy1b2	ENSDARG00000056591	0
9979	irx1b	irx1b	irx1b	ENSDARG00000056594	0
9980	pimr47	pimr47	pimr47	ENSDARG00000056598	0
9981	papss2b	papss2b	papss2b	ENSDARG00000056600	0
9982	plekha3	plekha3	plekha3	ENSDARG00000056601	0
9983	mcf2b	mcf2b	mcf2b	ENSDARG00000056603	0
9984	wbp2	wbp2	wbp2	ENSDARG00000056605	0
9985	atad1b	atad1b	atad1b	ENSDARG00000056609	0
9986	cybb	cybb	cybb	ENSDARG00000056615	0
9987	pimr48	pimr48	pimr48	ENSDARG00000056616	0
9988	rpgra	rpgra	rpgra	ENSDARG00000056617	0
9989	xk	xk	xk	ENSDARG00000056618	0
9990	arhgap42a	arhgap42a	arhgap42a	ENSDARG00000056619	0
9991	grpr	grpr	grpr	ENSDARG00000056620	0
9992	ctcf	ctcf	ctcf	ENSDARG00000056621	0
9993	ptenb	ptenb	ptenb	ENSDARG00000056623	0
9994	vegfd	vegfd	vegfd	ENSDARG00000056624	0
9995	trpc6a	trpc6a	trpc6a	ENSDARG00000056625	0
9996	cxcl14	cxcl14	cxcl14	ENSDARG00000056627	0
9997	tmem170a	tmem170a	tmem170a	ENSDARG00000056628	0
9998	angptl5	angptl5	angptl5	ENSDARG00000056630	0
9999	fgf13b	fgf13b	fgf13b	ENSDARG00000056633	0
10000	pir	pir	pir	ENSDARG00000056638	0
10001	carmil2	carmil2	carmil2	ENSDARG00000056639	1
10002	rpia	rpia	rpia	ENSDARG00000056640	0
10003	hdac9b	hdac9b	hdac9b	ENSDARG00000056642	0
10004	slc22a7b.1	slc22a7b.1	slc22a7b.1	ENSDARG00000056643	0
10005	klhl3	klhl3	klhl3	ENSDARG00000056647	0
10006	ext2	ext2	ext2	ENSDARG00000056648	0
10007	htatsf1	htatsf1	htatsf1	ENSDARG00000056649	0
10008	zgc:113276	zgc:113276	zgc:113276	ENSDARG00000056650	0
10009	gfra4a	gfra4a	gfra4a	ENSDARG00000056651	1
