id	name	kind	depth	is_a	part_of	start_stage	end_stage	synonyms
ZFA:0000695	labial cavity	structure	2	ZFA:0001643	ZFA:0000339	ZFS:0000000	ZFS:0000044	labial cavities [EXACT]
ZFA:0000696	telencephalic ventricle	structure	3	ZFA:0001488	ZFA:0000079	ZFS:0000000	ZFS:0000044	lateral ventricle [EXACT] | telencephalic vesicle [EXACT] | ventriculi telencephali  [EXACT]
ZFA:0000697	cranial nerve V	structure	5	ZFA:0000641		ZFS:0000028	ZFS:0000044	CN-V [EXACT] | trigeminal nerve [EXACT]
ZFA:0000698	tripus	structure	5	ZFA:0001591;ZFA:0001636	ZFA:0000461;ZFA:0001169	ZFS:0000039	ZFS:0000044	
ZFA:0000700	utricle	structure	3	ZFA:0001488	ZFA:0000559;ZFA:0005409	ZFS:0000000	ZFS:0000044	utriculus [EXACT]
ZFA:0000701	ventral arrector	structure	6	ZFA:0005275	ZFA:0000563	ZFS:0000040	ZFS:0000044	arrector ventralis [EXACT] | ventral arrectors [EXACT]
ZFA:0000702	ventral horn spinal cord	structure	3	ZFA:0001488	ZFA:0000075	ZFS:0000000	ZFS:0000044	ventral horns spinal cord [EXACT]
ZFA:0000703	ventral motor nucleus trigeminal nerve	structure	5	ZFA:0001365		ZFS:0000000	ZFS:0000044	
ZFA:0000704	ventral pelvic arrector	structure	6	ZFA:0005275	ZFA:0000258	ZFS:0000000	ZFS:0000044	ventral pelvic arrectors [EXACT]
ZFA:0000705	ventral root	structure	3	ZFA:0001477	ZFA:0005578	ZFS:0000000	ZFS:0000044	ventral roots [EXACT]
ZFA:0000706	posterior intestine	structure	3	ZFA:0001488	ZFA:0001338	ZFS:0000030	ZFS:0000044	
ZFA:0000707	ventral hypothalamic zone	structure	3	ZFA:0001488	ZFA:0000392	ZFS:0000000	ZFS:0000044	
ZFA:0000708	ventrolateral optic tract	structure	5	ZFA:0000338	ZFA:0000252	ZFS:0000000	ZFS:0000044	ventrolateral optic tracts [EXACT]
ZFA:0000709	vestibulo-spinal tract	structure	5	ZFA:0000318		ZFS:0000000	ZFS:0000044	vestibulo-spinal tracts [EXACT]
ZFA:0000710	viscerosensory commissural nucleus of Cajal	structure	4	ZFA:0001658	ZFA:0000545	ZFS:0000000	ZFS:0000044	commissural nucleus of Cajal [EXACT] | nucleus commissuralis Cajal [EXACT]
ZFA:0000711	DEL	structure	3	ZFA:0001105	ZFA:0001176	ZFS:0000016	ZFS:0000022	deep cell layer [EXACT] | DEL cells [EXACT]
ZFA:0000712	internal yolk syncytial layer	structure	3	ZFA:0001477	ZFA:0000088	ZFS:0000013	ZFS:0000030	I-YSL [EXACT]
ZFA:0000713	abducens motor nucleus	structure	4	ZFA:0001658	ZFA:0000545	ZFS:0000000	ZFS:0000044	abducens motor nuclei [EXACT] | abducens nucleus [EXACT] | motor nucleus VI [EXACT] | nVI [EXACT]
ZFA:0000714	accessory pretectal nucleus	structure	4	ZFA:0001659	ZFA:0000183	ZFS:0000000	ZFS:0000044	APN [EXACT] | nucleus praetectalis accessorius [EXACT]
ZFA:0000715	adductor hyohyoid	structure	6	ZFA:0000521	ZFA:0007052	ZFS:0000000	ZFS:0000044	adductors hyohyoid [EXACT] | hyohyoidei adductores [EXACT]
ZFA:0000716	afferent branchial artery	structure	4	ZFA:0000005	ZFA:0000354;ZFA:0005003	ZFS:0000000	ZFS:0000044	ABA [EXACT]
ZFA:0000717	apical ectodermal ridge median fin fold	structure	5	ZFA:0001702	ZFA:0000040	ZFS:0000030	ZFS:0000037	
ZFA:0000718	epaxial region somite 27	structure	5	ZFA:0001084	ZFA:0000931	ZFS:0000029	ZFS:0000034	
ZFA:0000719	slow muscle cell somite 21	cell	6	ZFA:0009116	ZFA:0000929	ZFS:0000028	ZFS:0000034	slow muscle cells somite 21 [EXACT]
ZFA:0000720	slow muscle cell somite 24	cell	6	ZFA:0009116	ZFA:0000930	ZFS:0000028	ZFS:0000034	slow muscle cells somite 24 [EXACT]
ZFA:0000721	slow muscle cell somite 27	cell	6	ZFA:0009116	ZFA:0000931	ZFS:0000029	ZFS:0000034	slow muscle cells somite 27 [EXACT]
ZFA:0000722	slow muscle cell somite 3	cell	6	ZFA:0009116	ZFA:0000932	ZFS:0000024	ZFS:0000034	slow muscle cells somite 3 [EXACT]
ZFA:0000723	slow muscle cell somite 5	cell	6	ZFA:0009116	ZFA:0000933	ZFS:0000024	ZFS:0000034	slow muscle cells somite 5 [EXACT]
ZFA:0000724	slow muscle cell somite 8	cell	6	ZFA:0009116	ZFA:0000934	ZFS:0000025	ZFS:0000034	slow muscle cells somite 8 [EXACT]
ZFA:0000725	somite 11	structure	4	ZFA:0000155		ZFS:0000025	ZFS:0000034	
ZFA:0000726	somite 14	structure	4	ZFA:0000155		ZFS:0000026	ZFS:0000034	
ZFA:0000727	somite 17	structure	4	ZFA:0000155		ZFS:0000026	ZFS:0000034	
ZFA:0000728	somite 2	structure	4	ZFA:0000155		ZFS:0000023	ZFS:0000034	
ZFA:0000729	epaxial region somite 3	structure	5	ZFA:0001084	ZFA:0000932	ZFS:0000024	ZFS:0000034	
ZFA:0000730	somite 23	structure	4	ZFA:0000155		ZFS:0000027	ZFS:0000034	
ZFA:0000731	somite 27	structure	4	ZFA:0000155		ZFS:0000028	ZFS:0000034	
ZFA:0000732	somite 3	structure	4	ZFA:0000155		ZFS:0000023	ZFS:0000034	
ZFA:0000733	somite 7	structure	4	ZFA:0000155		ZFS:0000024	ZFS:0000034	
ZFA:0000734	preural vertebra	structure	6	ZFA:0000326	ZFA:0000862	ZFS:0000037	ZFS:0000044	caudal fin vertebra [EXACT] | specialized centra/vertebrae [EXACT]
ZFA:0000735	hemal postzygapophysis	structure	6	ZFA:0001591	ZFA:0000519	ZFS:0000000	ZFS:0000044	haemal postzygapophysis [EXACT] | hemal postzygapophyses [EXACT] | hemal postzygopophysis [EXACT]
ZFA:0000737	cranium	structure	4	ZFA:0000434	ZFA:0001114	ZFS:0000025	ZFS:0000044	cranial skeleton [EXACT]
ZFA:0000738	dorsal oblique extraocular muscle	structure	4	ZFA:0005145	ZFA:0000511	ZFS:0000000	ZFS:0000044	dorsal oblique extraocular muscles [EXACT] | superior oblique muscle [EXACT]
ZFA:0000739	epaxial region somite 11	structure	5	ZFA:0001084	ZFA:0000801	ZFS:0000026	ZFS:0000034	
ZFA:0000740	epaxial region somite 5	structure	5	ZFA:0001084	ZFA:0000933	ZFS:0000024	ZFS:0000034	
ZFA:0000741	epaxial region somite 14	structure	5	ZFA:0001084	ZFA:0000044	ZFS:0000026	ZFS:0000034	
ZFA:0000742	epaxial region somite 17	structure	5	ZFA:0001084	ZFA:0001015	ZFS:0000027	ZFS:0000034	
ZFA:0000743	epaxial region somite 2	structure	5	ZFA:0001084	ZFA:0001016	ZFS:0000024	ZFS:0000034	
ZFA:0000744	epaxial region somite 22	structure	5	ZFA:0001084	ZFA:0001017	ZFS:0000028	ZFS:0000034	
ZFA:0000745	epaxial region somite 25	structure	5	ZFA:0001084	ZFA:0001018	ZFS:0000028	ZFS:0000034	
ZFA:0000746	epaxial region somite 28	structure	5	ZFA:0001084	ZFA:0001019	ZFS:0000029	ZFS:0000034	
ZFA:0000747	epaxial region somite 30	structure	5	ZFA:0001084	ZFA:0001020	ZFS:0000029	ZFS:0000034	
ZFA:0000748	epaxial region somite 6	structure	5	ZFA:0001084	ZFA:0001021	ZFS:0000025	ZFS:0000034	
ZFA:0000749	epaxial region somite 9	structure	5	ZFA:0001084	ZFA:0001022	ZFS:0000025	ZFS:0000034	
ZFA:0000750	fast muscle cell somite 10	cell	6	ZFA:0009117	ZFA:0001013	ZFS:0000025	ZFS:0000034	fast muscle cells somite 10 [EXACT] | fast muscle fiber somite 10 [EXACT]
ZFA:0000751	epaxial region somite 8	structure	5	ZFA:0001084	ZFA:0000934	ZFS:0000025	ZFS:0000034	
ZFA:0000752	fast muscle cell somite 13	cell	6	ZFA:0009117	ZFA:0001014	ZFS:0000026	ZFS:0000034	fast muscle cells somite 13 [EXACT] | fast muscle fiber somite 13 [EXACT]
ZFA:0000753	fast muscle cell somite 16	cell	6	ZFA:0009117	ZFA:0000927	ZFS:0000027	ZFS:0000034	fast muscle cells somite 16 [EXACT] | fast muscle fiber somite 16 [EXACT]
ZFA:0000754	fast muscle cell somite 19	cell	6	ZFA:0009117	ZFA:0000928	ZFS:0000027	ZFS:0000034	fast muscle cells somite 19 [EXACT] | fast muscle fiber somite 19 [EXACT]
ZFA:0000755	fast muscle cell somite 21	cell	6	ZFA:0009117	ZFA:0000929	ZFS:0000028	ZFS:0000034	fast muscle cells somite 21 [EXACT] | fast muscle fiber somite 21 [EXACT]
ZFA:0000756	fast muscle cell somite 24	cell	6	ZFA:0009117	ZFA:0000930	ZFS:0000028	ZFS:0000034	fast muscle cells somite 24 [EXACT] | fast muscle fiber somite 24 [EXACT]
ZFA:0000757	fast muscle cell somite 27	cell	6	ZFA:0009117	ZFA:0000931	ZFS:0000029	ZFS:0000034	fast muscle cells somite 27 [EXACT] | fast muscle fiber somite 27 [EXACT]
ZFA:0000758	fast muscle cell somite 3	cell	6	ZFA:0009117	ZFA:0000932	ZFS:0000024	ZFS:0000034	fast muscle cells somite 3 [EXACT] | fast muscle fiber somite 3 [EXACT]
ZFA:0000759	fast muscle cell somite 5	cell	6	ZFA:0009117	ZFA:0000933	ZFS:0000024	ZFS:0000034	fast muscle cells somite 5 [EXACT] | fast muscle fiber somite 5 [EXACT]
ZFA:0000760	fast muscle cell somite 8	cell	6	ZFA:0009117	ZFA:0000934	ZFS:0000025	ZFS:0000034	fast muscle cells somite 8 [EXACT] | fast muscle fiber somite 8 [EXACT]
ZFA:0000761	basal plate midbrain region	structure	3	ZFA:0001477	ZFA:0007039	ZFS:0000025	ZFS:0000029	floor plate midbrain [RELATED] | floorplate midbrain [RELATED]
ZFA:0000762	facio-acoustic neural crest	structure	5	ZFA:0001194		ZFS:0000024	ZFS:0000028	facio acoustic neural crest [EXACT]
ZFA:0000763	floor plate rhombomere 2	structure	3	ZFA:0001488	ZFA:0000822;ZFA:0001258	ZFS:0000025	ZFS:0000043	floor plate r2 [EXACT] | floorplate r2 [EXACT]
ZFA:0000764	floor plate rhombomere 5	structure	3	ZFA:0001488	ZFA:0000823;ZFA:0001258	ZFS:0000025	ZFS:0000043	floor plate r5 [EXACT] | floorplate r5 [EXACT]
ZFA:0000765	floor plate rhombomere 8	structure	3	ZFA:0001488	ZFA:0000153;ZFA:0001258	ZFS:0000025	ZFS:0000043	floor plate r8 [EXACT] | floorplate r8 [EXACT]
ZFA:0000766	granular layer valvula cerebelli	structure	3	ZFA:0001477	ZFA:0000603	ZFS:0000000	ZFS:0000044	
ZFA:0000767	hypaxial region somite 11	structure	5	ZFA:0001085	ZFA:0000801	ZFS:0000026	ZFS:0000034	
ZFA:0000768	hypaxial region somite 14	structure	5	ZFA:0001085	ZFA:0000044	ZFS:0000026	ZFS:0000034	
ZFA:0000769	hypaxial region somite 17	structure	5	ZFA:0001085	ZFA:0001015	ZFS:0000027	ZFS:0000034	
ZFA:0000770	hypaxial region somite 2	structure	5	ZFA:0001085	ZFA:0001016	ZFS:0000024	ZFS:0000034	
ZFA:0000771	hypaxial region somite 22	structure	5	ZFA:0001085	ZFA:0001017	ZFS:0000028	ZFS:0000034	
ZFA:0000772	hypaxial region somite 25	structure	5	ZFA:0001085	ZFA:0001018	ZFS:0000028	ZFS:0000034	
ZFA:0000773	fast muscle cell somite 12	cell	6	ZFA:0009117	ZFA:0000926	ZFS:0000026	ZFS:0000034	fast muscle cells somite 12 [EXACT] | fast muscle fiber somite 12 [EXACT]
ZFA:0000774	hypaxial region somite 28	structure	5	ZFA:0001085	ZFA:0001019	ZFS:0000029	ZFS:0000034	
ZFA:0000775	hypaxial region somite 30	structure	5	ZFA:0001085	ZFA:0001020	ZFS:0000029	ZFS:0000034	
ZFA:0000776	hypaxial region somite 6	structure	5	ZFA:0001085	ZFA:0001021	ZFS:0000025	ZFS:0000034	
ZFA:0000777	hypaxial region somite 9	structure	5	ZFA:0001085	ZFA:0001022	ZFS:0000025	ZFS:0000034	
ZFA:0000778	spinal cord interneuron	cell	5	ZFA:0009191	ZFA:0000075	ZFS:0000000	ZFS:0000044	interneurons spinal cord [EXACT]
ZFA:0000779	lateral forebrain bundle telencephalon	structure	5	ZFA:0000597	ZFA:0007012	ZFS:0000000	ZFS:0000044	lateral forebrain bundles telencephalon [EXACT]
ZFA:0000780	lateral wall diencephalic region	structure	3	ZFA:0001488	ZFA:0000101	ZFS:0000025	ZFS:0000000	lateral wall diencephalon [EXACT]
ZFA:0000781	lateral wall rhombomere 1	structure	3	ZFA:0001488	ZFA:0001031	ZFS:0000025	ZFS:0000000	
ZFA:0000782	lateral wall rhombomere 4	structure	3	ZFA:0001488	ZFA:0001032	ZFS:0000025	ZFS:0000000	
ZFA:0000783	lateral wall rhombomere 7	structure	3	ZFA:0001488	ZFA:0000949	ZFS:0000025	ZFS:0000000	
ZFA:0000784	fast muscle cell somite 15	cell	6	ZFA:0009117	ZFA:0000802	ZFS:0000027	ZFS:0000034	fast muscle cells somite 15 [EXACT] | fast muscle fiber somite 15 [EXACT]
ZFA:0000785	lateral wall telencephalic region	structure	3	ZFA:0001488	ZFA:0000079	ZFS:0000025	ZFS:0000000	lateral wall telencephalon [EXACT]
ZFA:0000786	medial migration pathway mesenchyme	structure	3	ZFA:0001477	ZFA:0000999	ZFS:0000025	ZFS:0000034	
ZFA:0000787	mesenchyme derived from head neural crest	structure	5	ZFA:0000113		ZFS:0000023	ZFS:0000028	
ZFA:0000788	mesenchyme dorsal fin	structure	4	ZFA:0000393	ZFA:0001173	ZFS:0000030	ZFS:0000035	
ZFA:0000789	mesoderm pectoral fin bud	structure	5	ZFA:0000041	ZFA:0000141	ZFS:0000029	ZFS:0000030	mesoderm pectoral fin buds [EXACT]
ZFA:0000790	muscle pioneer somite 10	cell	5	ZFA:0001086	ZFA:0000974	ZFS:0000025	ZFS:0000034	muscle pioneers somite 10 [EXACT]
ZFA:0000791	muscle pioneer somite 13	cell	5	ZFA:0001086	ZFA:0000975	ZFS:0000026	ZFS:0000034	muscle pioneers somite 13 [EXACT]
ZFA:0000792	muscle pioneer somite 16	cell	5	ZFA:0001086	ZFA:0000976	ZFS:0000027	ZFS:0000034	muscle pioneers somite 16 [EXACT]
ZFA:0000793	muscle pioneer somite 19	cell	5	ZFA:0001086	ZFA:0000977	ZFS:0000027	ZFS:0000034	muscle pioneers somite 19 [EXACT]
ZFA:0000794	muscle pioneer somite 22	cell	5	ZFA:0001086	ZFA:0000978	ZFS:0000028	ZFS:0000034	muscle pioneers somite 22 [EXACT]
ZFA:0000795	fast muscle cell somite 18	cell	6	ZFA:0009117	ZFA:0000803	ZFS:0000027	ZFS:0000034	fast muscle cells somite 18 [EXACT] | fast muscle fiber somite 18 [EXACT]
ZFA:0000796	muscle pioneer somite 25	cell	5	ZFA:0001086	ZFA:0000980	ZFS:0000028	ZFS:0000034	muscle pioneers somite 25 [EXACT]
ZFA:0000797	muscle pioneer somite 28	cell	5	ZFA:0001086	ZFA:0000856	ZFS:0000029	ZFS:0000034	muscle pioneers somite 28 [EXACT]
ZFA:0000798	muscle pioneer somite 30	cell	5	ZFA:0001086	ZFA:0000157	ZFS:0000029	ZFS:0000034	muscle pioneers somite 30 [EXACT]
ZFA:0000799	muscle pioneer somite 6	cell	5	ZFA:0001086	ZFA:0000982	ZFS:0000025	ZFS:0000034	muscle pioneers somite 6 [EXACT]
ZFA:0000800	muscle pioneer somite 9	cell	5	ZFA:0001086	ZFA:0000983	ZFS:0000025	ZFS:0000034	muscle pioneers somite 9 [EXACT]
ZFA:0000801	myotome somite 11	structure	5	ZFA:0001056	ZFA:0000725	ZFS:0000026	ZFS:0000034	
ZFA:0000802	myotome somite 15	structure	5	ZFA:0001056	ZFA:0000852	ZFS:0000027	ZFS:0000034	
ZFA:0000803	myotome somite 18	structure	5	ZFA:0001056	ZFA:0000853	ZFS:0000027	ZFS:0000034	
ZFA:0000804	myotome somite 20	structure	5	ZFA:0001056	ZFA:0000156	ZFS:0000027	ZFS:0000034	
ZFA:0000805	myotome somite 23	structure	5	ZFA:0001056	ZFA:0000730	ZFS:0000028	ZFS:0000034	
ZFA:0000806	fast muscle cell somite 20	cell	6	ZFA:0009117	ZFA:0000804	ZFS:0000027	ZFS:0000034	fast muscle cells somite 20 [EXACT] | fast muscle fiber somite 20 [EXACT]
ZFA:0000807	myotome somite 26	structure	5	ZFA:0001056	ZFA:0000074	ZFS:0000028	ZFS:0000034	
ZFA:0000808	myotome somite 29	structure	5	ZFA:0001056	ZFA:0000981	ZFS:0000029	ZFS:0000034	
ZFA:0000809	myotome somite 4	structure	5	ZFA:0001056	ZFA:0000857	ZFS:0000024	ZFS:0000034	
ZFA:0000810	myotome somite 7	structure	5	ZFA:0001056	ZFA:0000733	ZFS:0000025	ZFS:0000034	
ZFA:0000811	neural crest diencephalon	structure	5	ZFA:0001194		ZFS:0000025	ZFS:0000028	diencephalic neural crest [EXACT]
ZFA:0000812	neural crest telencephalon	structure	5	ZFA:0001194		ZFS:0000025	ZFS:0000028	
ZFA:0000813	infraorbital lateral line neuromast	structure	5	ZFA:0000243	ZFA:0000524	ZFS:0000036	ZFS:0000044	neuromast infraorbital [EXACT] | neuromasts infraorbital [EXACT]
ZFA:0000814	opercular lateral line neuromast	structure	5	ZFA:0000243	ZFA:0000424	ZFS:0000035	ZFS:0000044	neuromast opercular [EXACT] | neuromasts opercular [EXACT]
ZFA:0000815	nucleus of the medial longitudinal fasciculus medulla oblongata	structure	4	ZFA:0001658	ZFA:0000545	ZFS:0000000	ZFS:0000044	
ZFA:0000816	oral epithelium	structure	4	ZFA:0001486	ZFA:0000590	ZFS:0000033	ZFS:0000044	
ZFA:0000817	fast muscle cell somite 23	cell	6	ZFA:0009117	ZFA:0000805	ZFS:0000028	ZFS:0000034	fast muscle cells somite 23 [EXACT] | fast muscle fiber somite 23 [EXACT]
ZFA:0000818	vagal neural crest	structure	4	ZFA:0000045		ZFS:0000000	ZFS:0000031	post-otic neural crest [EXACT]
ZFA:0000819	postcommissural nucleus of ventral telencephalon	structure	5	ZFA:0001666		ZFS:0000000	ZFS:0000044	area ventralis telencephali, nucleus postcommissuralis [EXACT] | postcommissural nucleus of V [EXACT]
ZFA:0000821	primary neuron hindbrain	cell	5	ZFA:0009242		ZFS:0000024	ZFS:0000028	primary neurons hindbrain [EXACT]
ZFA:0000822	rhombomere 2	structure	5	ZFA:0001064		ZFS:0000025	ZFS:0000000	r2 [EXACT]
ZFA:0000823	rhombomere 5	structure	5	ZFA:0001064		ZFS:0000025	ZFS:0000000	r5 [EXACT]
ZFA:0000824	roof plate rhombomere 2	structure	3	ZFA:0001477	ZFA:0000822;ZFA:0001311	ZFS:0000025	ZFS:0000043	
ZFA:0000825	roof plate rhombomere 6	structure	3	ZFA:0001477	ZFA:0000069;ZFA:0001311	ZFS:0000025	ZFS:0000043	
ZFA:0000826	central nucleus torus semicircularis	structure	4	ZFA:0001665	ZFA:0000599	ZFS:0000000	ZFS:0000044	central nucleus of semicircular torus [EXACT] | nucleus centralis tori semicircularis [EXACT]
ZFA:0000827	fast muscle cell somite 26	cell	6	ZFA:0009117	ZFA:0000807	ZFS:0000028	ZFS:0000034	fast muscle cells somite 26 [EXACT] | fast muscle fiber somite 26 [EXACT]
ZFA:0000828	roof plate rhombomere 5	structure	3	ZFA:0001477	ZFA:0000823;ZFA:0001311	ZFS:0000025	ZFS:0000043	
ZFA:0000829	sclerotome somite 11	structure	4	ZFA:0001080	ZFA:0000725	ZFS:0000026	ZFS:0000034	
ZFA:0000830	sclerotome somite 14	structure	4	ZFA:0001080	ZFA:0000726	ZFS:0000026	ZFS:0000034	
ZFA:0000831	sclerotome somite 17	structure	4	ZFA:0001080	ZFA:0000727	ZFS:0000027	ZFS:0000034	
ZFA:0000832	sclerotome somite 2	structure	4	ZFA:0001080	ZFA:0000728	ZFS:0000024	ZFS:0000034	
ZFA:0000833	sclerotome somite 22	structure	4	ZFA:0001080	ZFA:0000978	ZFS:0000028	ZFS:0000034	
ZFA:0000834	sclerotome somite 25	structure	4	ZFA:0001080	ZFA:0000980	ZFS:0000028	ZFS:0000034	
ZFA:0000835	sclerotome somite 28	structure	4	ZFA:0001080	ZFA:0000856	ZFS:0000029	ZFS:0000034	
ZFA:0000836	sclerotome somite 30	structure	4	ZFA:0001080	ZFA:0000157	ZFS:0000029	ZFS:0000034	
ZFA:0000837	sclerotome somite 6	structure	4	ZFA:0001080	ZFA:0000982	ZFS:0000025	ZFS:0000034	
ZFA:0000838	fast muscle cell somite 29	cell	6	ZFA:0009117	ZFA:0000808	ZFS:0000029	ZFS:0000034	fast muscle cells somite 29 [EXACT] | fast muscle fiber somite 29 [EXACT]
ZFA:0000839	sclerotome somite 9	structure	4	ZFA:0001080	ZFA:0000983	ZFS:0000025	ZFS:0000034	
ZFA:0000840	slow muscle cell somite 11	cell	6	ZFA:0009116	ZFA:0000801	ZFS:0000026	ZFS:0000034	slow muscle cells somite 11 [EXACT]
ZFA:0000841	slow muscle cell somite 14	cell	6	ZFA:0009116	ZFA:0000044	ZFS:0000026	ZFS:0000034	slow muscle cells somite 14 [EXACT]
ZFA:0000842	slow muscle cell somite 17	cell	6	ZFA:0009116	ZFA:0001015	ZFS:0000027	ZFS:0000034	slow muscle cells somite 17 [EXACT]
ZFA:0000843	slow muscle cell somite 2	cell	6	ZFA:0009116	ZFA:0001016	ZFS:0000024	ZFS:0000034	slow muscle cells somite 2 [EXACT]
ZFA:0000844	slow muscle cell somite 22	cell	6	ZFA:0009116	ZFA:0001017	ZFS:0000028	ZFS:0000034	slow muscle cells somite 22 [EXACT]
ZFA:0000845	slow muscle cell somite 25	cell	6	ZFA:0009116	ZFA:0001018	ZFS:0000028	ZFS:0000034	slow muscle cells somite 25 [EXACT]
ZFA:0000846	slow muscle cell somite 28	cell	6	ZFA:0009116	ZFA:0001019	ZFS:0000029	ZFS:0000034	slow muscle cells somite 28 [EXACT]
ZFA:0000847	slow muscle cell somite 30	cell	6	ZFA:0009116	ZFA:0001020	ZFS:0000029	ZFS:0000034	slow muscle cells somite 30 [EXACT]
ZFA:0000848	slow muscle cell somite 6	cell	6	ZFA:0009116	ZFA:0001021	ZFS:0000025	ZFS:0000034	slow muscle cells somite 6 [EXACT]
ZFA:0000849	fast muscle cell somite 4	cell	6	ZFA:0009117	ZFA:0000809	ZFS:0000024	ZFS:0000034	fast muscle cells somite 4 [EXACT] | fast muscle fiber somite 4 [EXACT]
ZFA:0000850	slow muscle cell somite 9	cell	6	ZFA:0009116	ZFA:0001022	ZFS:0000025	ZFS:0000034	slow muscle cells somite 9 [EXACT]
ZFA:0000851	somite 12	structure	4	ZFA:0000155		ZFS:0000025	ZFS:0000034	
ZFA:0000852	somite 15	structure	4	ZFA:0000155		ZFS:0000026	ZFS:0000034	
ZFA:0000853	somite 18	structure	4	ZFA:0000155		ZFS:0000026	ZFS:0000034	
ZFA:0000854	somite 21	structure	4	ZFA:0000155		ZFS:0000027	ZFS:0000034	
ZFA:0000855	somite 24	structure	4	ZFA:0000155		ZFS:0000027	ZFS:0000034	
ZFA:0000856	somite 28	structure	4	ZFA:0000155		ZFS:0000028	ZFS:0000034	
ZFA:0000857	somite 4	structure	4	ZFA:0000155		ZFS:0000023	ZFS:0000034	
ZFA:0000858	somite 8	structure	4	ZFA:0000155		ZFS:0000024	ZFS:0000034	
ZFA:0000859	specialized hemal arch and spine	structure	6	ZFA:0001591	ZFA:0000862	ZFS:0000036	ZFS:0000044	ha(pu) [EXACT] | hemal arch (preural) [EXACT] | specialized haemal arch and spine [EXACT] | specialized hemal arches and spines [EXACT]
ZFA:0000860	fast muscle cell somite 7	cell	6	ZFA:0009117	ZFA:0000810	ZFS:0000025	ZFS:0000034	fast muscle cells somite 7 [EXACT] | fast muscle fiber somite 7 [EXACT]
ZFA:0000861	ventral oblique extraocular muscle	structure	4	ZFA:0005145	ZFA:0000511	ZFS:0000000	ZFS:0000044	inferior oblique muscle [EXACT] | ventral oblique extraocular muscles [EXACT]
ZFA:0000862	caudal fin skeleton	structure	5	ZFA:0001123	ZFA:0001058	ZFS:0000000	ZFS:0000044	
ZFA:0000863	dermatocranium	structure	4	ZFA:0001478	ZFA:0000737	ZFS:0000032	ZFS:0000044	dermal bone cranium [EXACT]
ZFA:0000864	epaxial region somite 1	structure	5	ZFA:0001084	ZFA:0000924	ZFS:0000024	ZFS:0000034	
ZFA:0000865	epaxial region somite 12	structure	5	ZFA:0001084	ZFA:0000926	ZFS:0000026	ZFS:0000034	
ZFA:0000866	epaxial region somite 15	structure	5	ZFA:0001084	ZFA:0000802	ZFS:0000027	ZFS:0000034	
ZFA:0000867	epaxial region somite 18	structure	5	ZFA:0001084	ZFA:0000803	ZFS:0000027	ZFS:0000034	
ZFA:0000868	epaxial region somite 20	structure	5	ZFA:0001084	ZFA:0000804	ZFS:0000027	ZFS:0000034	
ZFA:0000869	epaxial region somite 23	structure	5	ZFA:0001084	ZFA:0000805	ZFS:0000028	ZFS:0000034	
ZFA:0000870	epaxial region somite 26	structure	5	ZFA:0001084	ZFA:0000807	ZFS:0000028	ZFS:0000034	
ZFA:0000871	floor plate diencephalic region	structure	3	ZFA:0001488	ZFA:0000022;ZFA:0000101	ZFS:0000025	ZFS:0000043	floorplate diencephalon [EXACT]
ZFA:0000872	epaxial region somite 29	structure	5	ZFA:0001084	ZFA:0000808	ZFS:0000029	ZFS:0000034	
ZFA:0000873	epaxial region somite 4	structure	5	ZFA:0001084	ZFA:0000809	ZFS:0000024	ZFS:0000034	
ZFA:0000874	epaxial region somite 7	structure	5	ZFA:0001084	ZFA:0000810	ZFS:0000025	ZFS:0000034	
ZFA:0000876	fast muscle cell somite 11	cell	6	ZFA:0009117	ZFA:0000801	ZFS:0000026	ZFS:0000034	fast muscle cells somite 11 [EXACT] | fast muscle fiber somite 11 [EXACT]
ZFA:0000877	fast muscle cell somite 14	cell	6	ZFA:0009117	ZFA:0000044	ZFS:0000026	ZFS:0000034	fast muscle cells somite 14 [EXACT] | fast muscle fiber somite 14 [EXACT]
